autor,texto,data,link,hashtags,senioridade,localizacao,label
Lais V.,"Segundaaaamos com VAGAS daShark IT!!!➡️Analista de Relacionamento (Experiencia com meios de pag)CLT l 12.000,00 l Presencial SP (Consolação)https://lnkd.in/dEfx7BhY➡️Devops PlenoCLT l Avaliando Pretensão salarial l Presencial SP (Consolação)https://lnkd.in/dwK7jxxG➡️Dev. Node.JS SêniorCLT l 12.000,00 l Presencial Campinas/SPhttps://lnkd.in/dNwQ8j6b➡️Analista de Dados PlenoCLT l 9.000,00 l Presencial Campinas/SPhttps://lnkd.in/djMbh4y7➡️ Gerente de Tecnologia (Experiencia com arquitetura e stacks como React.js; Angular e Node.JS)CLT l 26.000,00 l Presencial São Paulo (Berrini)https://lnkd.in/dF3-NHMe**Vagas para Blumenau/SC**➡️ Consultor de Impantação JuniorCLT l Avaliando Pretensão salarial l Presencial Blumenau/SChttps://lnkd.in/d6XaHVQu➡️ Analista de Ingrações SêniorCLT l Avaliando Pretensão salarial l Presencial Blumenau/SChttps://lnkd.in/dGp6HGVu➡️ Consultor de Impantação JuniorCLT l Avaliando Pretensão salarial l Presencial Blumenau/SChttps://lnkd.in/d6XaHVQu➡️ Desenvolvedor Java PlenoCLT l Avaliando Pretensão salarial l Presencial Blumenau/SChttps://lnkd.in/dpVGZpyp➡️ Desenvolvedor React.JS SêniorCLT l Avaliando Pretensão salarial l Presencial Blumenau/SChttps://lnkd.in/dj-USw7c➡️ Desenvolvedor Java SêniorCLT l Avaliando Pretensão salarial l Presencial Blumenau/SChttps://lnkd.in/dmaiif-D",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7388680307446632448,"['vemsersharkit', 'vagas', 'tecnologia']",junior,são paulo,vaga
Nilton Utembergue Junior,"Oportunidade para Analistas de Dados Júnior/PlenoSe você já tem experiência com BI e quer crescer atuando em análises reais do dia a dia, essa pode ser a sua chance de fazer parte do time! 🚀📌 Vaga: Analista de Dados📍 Nível: Júnior/Pleno🏢 Modelo híbrido – 3x por semana em São Paulo📄 Contratação: PJ💡 O que você fará nessa jornada:- Desenvolver e evoluir dashboards e relatórios em Power BI- Realizar análises exploratórias e gerar insights estratégicos- Manipular grandes volumes de dados com SQL e Python- Garantir integridade, integração e qualidade dos dados- Apoiar áreas de negócio traduzindo demandas em soluções orientadas por dados- Trabalhar em conjunto com o time e coordenação✅ O que buscamos:- Domínio em Power BI- SQL (incluindo SQL Server on-premise)- Python para análise e tratamento- Noções de modelagem e boas práticas de BI🌟 Diferenciais:- Integração via APIs- Documentação técnica- Interesse em metodologias ágeis, DataOps e data viz📩 Se identificou? Me manda uma mensagem!https://lnkd.in/dVSazhhtTambém estou recebendo indicações 💜PS: Essa vaga não é para você, mas conhece alguém com o perfil? Compartilhe e ajude essa pessoa a dar o próximo passo 🚀",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7393664108627324928,[],senior,são paulo,vaga
Árvore,"Tem vaga na Árvore! 🌳Estamos em busca de uma Pessoa Analista de Revenue Operations Júnior para fortalecer nosso time e apoiar as áreas de negócio com dados, processos e automações, uma oportunidade afirmativa para mulheres.Requisitos:• Experiência prévia em áreas como análise de dados, BI, Sales/CS Ops ou funções similares.• Conhecimento em Power BI (modelagem simples e criação de dashboards).• Noções de SQL (consultas básicas, joins, filtros).• Familiaridade com CRM (HubSpot, Pipedrive ou outros).• Domínio de Excel/Google Sheets.• Raciocínio analítico e boa capacidade de interpretação de métricas.• Interesse em aprender sobre Revenue Operations e o funcionamento de funis de cliente.Marque ou compartilhe com quem você acha que combina com essa vaga! 💚Se interessou? Saiba mais em:https://lnkd.in/dp3xVY7W",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7392638146246590465,[],senior,sp,vaga
Sofia Dawson,"⭐ Bom diia, Rede In!Temos uma posição aqui naVolkswagen Group Services - South Americapara fazer parte do time de Processos e Projetos com foco na área comercial/pós vendas com interface a nível America Latina (SAM)!! 🌍Se você possui interesse em se desenvolver em uma área estratégica de governança e dados, utilizando idiomas no dia a dia, essa vaga é pra você!➡️ Analista de Governança e Processos Junior/Pleno (SAM)https://lnkd.in/drFfGyMfVamos conversar?",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387124248760356864,"['oportunidades', 'processos', 'dados', 'bilingue', 'americalatina', 'analista', 'powerbi']",junior,não identificado,vaga
Candidata ai,"🔥 *Tem nova vaga na área*!➡️ *Analista Engenharia Junior*🏢 Grupo Ourho📍Itajubá, MG, Brasil👉https://lnkd.in/dYY6dnYe🎯 Procuramos um(a) profissional para participar da elaboração de projetos de engenharia, acompanhar a execução de obras e instalações, realizar levantamentos técnicos e análise de dados. Será responsável por elaborar relatórios e documentação técnica, além de auxiliar na gestão de contratos e fornecedores.🛠️ Habilidades e Requisitos:- Graduação em Engenharia (Mecânica, Civil, Elétrica ou áreas correlatas)- Vivência em área industrial ou administrativa- Conhecimento em softwares de modelagem (AutoCAD, SolidWorks)- Domínio do pacote Office (Excel, Word, PowerPoint)- Inglês intermediário- Capacidade analítica e de resolução de problemas- Boa comunicação e trabalho em equipe- Organização e atenção aos detalhes- Proatividade e iniciativa❤️ Benefícios:- Fretado- Refeição na empresa- Plano de Saúde- Plano Odontológico- Plano Pet",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7389646665382629376,"['analista', 'engenharia', 'junior', 'itajuba', 'minasgerais', 'vaga', 'oportunidade']",junior,sp,vaga
Carla Maria,"Oportunidade em Rio Grande do Sul - Soledade 🛣️Vaga de Analista de Engenharia de Qualidade  Obras JuniorVenha fazer parte da equipeNatália Costantin Cardoso, na Motiva Via Sul.✍ Descrição:Apoiar na execução de processos de qualidade, assegurando o cumprimento do Plano de Ensaios e do Plano de Qualidade.Organizar e analisar dados obtidos dos registros de qualidade da fiscalização, documentos enviados pela contratada e de spot check;Elaborar relatórios e apresentações;Apoiar nos processos de Não Conformidades (RNCs) e Ações Preventivas (RAPs);Analisar medições quanto ao controle tecnológico;Demais atividades relacionadas ao controle de qualidade das obras de implantação.Venha construir sua história na Motiva, se cadastre. 💜https://lnkd.in/dvwSQbjF",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7388685120376836096,[],senior,sp,vaga
Nilton Utembergue Junior,"Vaga: Analista de Power BI Pleno - Urgente!Local: Curitiba – PRContratação: PJ FullDescrição do perfil:Estamos em busca de um profissional Pleno em Power BI, com perfil mão na massa e visão analítica, capaz de transformar dados em informações estratégicas por meio de dashboards e relatórios eficientes e visuais.Responsabilidades:• Construção e manutenção de dashboards interativos no Power BI;• Modelagem de dados para garantir performance, integridade e escalabilidade;• Desenvolvimento de relatórios customizados atendendo diferentes áreas de negócio;• Aplicar boas práticas de design e usabilidade, assegurando clareza e objetividade na visualização dos dados;• Interação com stakeholders para entender requisitos e propor soluções de dados;• Suporte na governança dos dados e boas práticas no uso do Power BI.Diferenciais técnicos:• Conhecimento em Python para análises avançadas;• Experiência com Databricks para integração e tratamento de dados;• Familiaridade com conceitos de ETL e bancos de dados relacionais e não relacionais.Perfil comportamental:• Comunicativo(a) e capaz de traduzir informações técnicas para áreas de negócio;• Proatividade e foco em resultados;• Atenção a detalhes e senso estético em visualizações;• Espírito colaborativo e disposição para aprender continuamente.Sentiu aquele match?Encaminhe o seu currículo para:💻d.delgado@onetopia.com.br",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7394010514009337856,[],pleno,sp,vaga
GL Consultora de Carreira,"📌 Vaga: Analista de User Experience Júnior Confidencial📍 Local: Remoto Modelo 100% home office📅 Publicada em: 03 de novembro de 2025📅 Inscrições até: 29 de dezembro de 2025💼 Sobre a oportunidade:Empresa do setor educacional está em busca de um(a) Analista de UX Júnior com visão de product design e foco em inovação.Essa pessoa será responsável por desenvolver protótipos, analisar dados de uso e colaborar com times multidisciplinares para aprimorar a experiência do usuário.🛠️ Responsabilidades:- Criar wireframes, mockups e protótipos para LPs, sites e produtos- Participar de testes de design, jornada e usabilidade- Analisar dados básicos de comportamento do usuário- Colaborar com desenvolvedores e demais áreas envolvidas- Realizar benchmarking e acompanhar KPIs da área✅ Requisitos técnicos:- Domínio de Figma, prototipação e edição básica de imagens (Photoshop)- Conhecimento básico em design system, arquitetura da informação, user flow, UI, UX writing e acessibilidade digital- Familiaridade com métricas de uso e pesquisa com usuários- Noções de responsividade (mobile first)- Domínio básico de ferramentas de inteligência artificial- Boa interpretação de briefings🧠 Habilidades comportamentais:- Comunicação clara (visual e verbal)- Organização e atenção aos detalhes- Proatividade e foco em solução de problemas- Escuta ativa, análise crítica, flexibilidade e resiliência- Interesse em aprendizado contínuo📄 Modelo de contratação: CLT🎁 Benefícios oferecidos:🍽️ Vale refeição ou alimentação🏥 Plano de saúde com coparticipação de 20%🦷 Plano odontológico🏋️ Gympass/Weshub🛡️ Seguro de vida🎂 Day off no mês do aniversário🎓 Convênio Sesc e convênio farmácia🚀 Programa de desenvolvimento profissional e crescimento de carreira💻 Auxílio home office📩 Inscrições:https://lnkd.in/dhCd62qj💬 Quer saber como se destacar nessa vaga?Me chama! 😉📌 Apenas divulgação da vaga — não estou contratando.",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7393739234802700288,"['uxdesign', 'userexperience', 'productdesign', 'vagaremota', 'homeoffice', 'linkedinjobs', 'glconsultoria', 'giseleloretti']",junior,remoto,vaga
Candidata ai,"🔥 *Tem nova vaga na área*!➡️ *Analista de Engenharia Jr*🏢 Consigaz📍Jandaia do Sul, PR, Brasil👉https://lnkd.in/dTFE39aU🎯 Procuramos um(a) profissional para auxiliar na elaboração de projetos de centrais de gás e redes de distribuição de GLP, prestando suporte técnico remoto e presencial na identificação e solução de falhas. As responsabilidades incluem a programação de visitas técnicas, finalização de ordens de serviço, emissão de relatórios técnicos e ART, além da análise de dados de ocorrências em CRM para propor ações corretivas. O profissional também prestará suporte a diversas áreas da empresa, organizará o planejamento de manutenções preventivas, controlará o estoque de tanques e revisará procedimentos da área de Instalação.🛠️ Habilidades e Requisitos:*   Ensino superior, ao menos, cursando em Engenharia*   Conhecimento de Pacote Office, principalmente Excel (desejável Power BI)*   CNH categoria B válida*   Comunicação*   Trabalho em Equipe*   Organização*   Análise Crítica*   Visão Sistêmica❤️ Benefícios:*   Assistência Médica e Odontológica*   Seguro de Vida*   Vale Refeição*   Vale Alimentação*   Convênio Farmácia*   Auxílio Creche*   Auxílio Filho Excepcional*   PLR*   Vale Transporte ou estacionamento com desconto*   Vale Gás*   Adicional de férias conforme tempo de empresa*   Clube de Benefícios*   Auxílio Funeral*   Wellhub - Antigo Gympass",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387473508026621952,"['analista', 'engenharia', 'junior', 'consigaz', 'jandaiadosul', 'vaga', 'oportunidade']",junior,remoto,vaga
Lais V.,"Vamos encerrar a semana divulgando as vagas daShark IT?Galera de SP, Blumenau e Rio de Janeiro vem conferir as nossas vagas🏤Blumenau/SC➡️ Desenvolvedor Java SêniorHibrido 3X por semana em Blumenau/SC l CLThttps://lnkd.in/dmaiif-D➡️ Desenvolvedor Front-end/React.JS SêniorHibrido 3X por semana em Blumenau/SC l CLThttps://lnkd.in/dj-USw7c➡️ Desenvolvedor Flutter Pleno e SêniorPresecial em Blumenau/SC l CLThttps://lnkd.in/dpZDwgUb➡️ Analista de Implantação JuniorPresecial em Blumenau/SC l CLThttps://lnkd.in/d6XaHVQu➡️ Analista de Integração SêniorPresecial em Blumenau/SC l CLThttps://lnkd.in/dGp6HGVu➡️ UX - Designer ConversacionalPresecial em Blumenau/SC l CLTEnviar CV para:relacionamento@sharkit.com.br🏤Rio de Janeiro/RJ➡️ Desenvolvedor C++Hibrido 3X por semana Rio de Janeiro/RJ l CLThttps://lnkd.in/ddyz4VPF🏤São Paulo/SP➡️ Gerente de Tecnologia (Hands On Node.JS/React.JS)Presencial SP (Berrini) l CLThttps://lnkd.in/dF3-NHMe➡️ Comercial/Analista de relacionemtento (Experiencia com meios de pag)Presencial SP (Consolação) l CLThttps://lnkd.in/dEfx7BhY🏤Campinas/SP➡️ Desenvolvedor NodeJS SêniorPresencial Campinas/SP l CLThttps://lnkd.in/dNwQ8j6b➡️ Analista de Dados PlenoPresencial Campinas/SP l CLThttps://lnkd.in/djMbh4y7",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7390136886205423616,"['vemsersharkit', 'vagas', 'tecnologia']",junior,são paulo,vaga
Padrinho,"🚨Analista de teste/QA Junior [Vaga Exclusiva para Pessoas com Deficiência (PCD)]🚨.📄Sobre a vaga: Empresa de tecnologia e inovação TQI busca profissional com perfil investigativo, colaborativo e apaixonada por qualidade para atuar em projeto de gestão de riscos e logística, com foco em segurança de cargas, rastreamento e inteligência de dados. Oportunidade para pessoas com deficiência (PCD).🏢Empresa: TQI👨‍💻Atuação: remoto🎓Nível: Junior✨ verificada por IA!🔗link para a vaga:https://lnkd.in/dQA7ThnU🚀Confira mais vagas em:https://meupadrinho.com.br",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386875425375014912,"['vagas', 'vagasti', 'vagastech', 'oportunidades', 'tecnologia', 'carreira']",junior,remoto,vaga
Nilton Utembergue Junior,"🚀 VAGA ABERTA ANALISTA DE POWER BI PLENO📊 Projeto Estratégico Duração: 3 meses Modelo PJ Híbrido – São Paulo/SPEstamos em busca de um(a) Analista de Power BI para atuar em um projeto temporário de alto impacto no negócio. Se você tem perfil consultivo, domínio técnico e paixão por dados, essa oportunidade é para você!📍 Local: Itaim Bibi – São Paulo/SP💼 Contratação: Pessoa Jurídica (PJ)🕒 Regime: Híbrido📅 Duração: 3 meses✨ Principais ResponsabilidadesLiderar processos de coleta, modelagem e integração de dadosCriar KPIs estratégicos e dashboards interativos de alta performanceGarantir integridade e consistência dos dadosPublicar e versionar relatórios no Power BI ServiceApoiar áreas de negócio na tomada de decisãoAtuar na governança e segurança dos dados.🎯 RequisitosSuperior completo em áreas correlatasInglês intermediário (leitura e escrita)Experiência sólida com Power BI, DAX, Power Query e SQLVivência com grandes volumes de dados e arquitetura (Back e Front)Experiência com ETL/ELT, automação e camadas de dados (Batch Layer)Excelente comunicação e perfil colaborativo.🌟 Diferenciais que brilhamPós-graduação em Ciência de Dados, BI ou Engenharia de DadosCertificação Microsoft (PL-300 ou similar)Conhecimento em Azure (Data Factory, SQL Database)Experiência com APIs e integração de dados externosNoções de UI/UX aplicadas à visualização de dadosMetodologias ágeis (Scrum/Kanban).📩 Interessados(as): Enviar CV atualizado e pretensão PJ parapriscila.bento@kalendae.com.br",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7391390074946347008,[],senior,são paulo,vaga
Candidata ai,"🔥 *Tem nova vaga na área*!➡️ *Analista de Negócios JR (Projetos)*🏢 Consigaz📍Barueri, SP, Brasil👉https://lnkd.in/demhM9Xz🎯 Procuramos um(a) Analista de Negócios JR (Projetos) para integrar o time da Consigaz, uma empresa nacional com mais de 50 anos de mercado e foco em inovação. O profissional será responsável por conduzir projetos e demandas de baixa/média complexidade, levantar e documentar requisitos junto às áreas usuárias, analisar processos de negócio para propor melhorias e acompanhar o ciclo de vida dos projetos do planejamento à entrega. Apoiará testes de sistemas, participará da definição e validação de integrações e contribuirá com a documentação de sistemas e processos.🛠️ Habilidades e Requisitos:*   Ensino superior cursando em Sistemas de Informação, Administração, Engenharia, Análise e Desenvolvimento de Sistemas ou áreas correlatas*   Sistemas: ERP TOTVS (Datasul ou Protheus)*   Pacote Office*   Desejável conhecimento em banco de dados e linguagem Progress*   Desejável: Estágio anterior ou experiência júnior em projetos de TI ou análise de processos*   Conhecimento prático das soluções (ERP TOTVS, Power BI, Softmovel, etc.)*   Familiaridade com metodologias de projetos*   Comunicação, Foco no Cliente, Gestão de Conflito, Análise Crítica, Escuta Ativa, Flexibilidade, Negociação, Organização❤️ Benefícios:*   Assistência Médica e Odontológica*   Seguro de Vida*   Refeitório no local*   Vale Alimentação*   Convênio Farmácia*   Auxílio Creche*   Auxílio Filho Excepcional*   PLR*   Vale Transporte*   Vale Gás*   Adicional de férias conforme tempo de empresa*   Clube de Benefícios*   Auxílio Funeral*   Wellhub - Antigo Gympass",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7388547980867489792,"['analistadenegocios', 'projetos', 'barueri', 'analista', 'negocios', 'junior', 'vaga', 'oportunidade']",junior,sp,vaga
